Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBathrooms,HouseAge,RemodAge
777,20,RL,86.0,11210,Pave,NA,3,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,4,3,PConc,4.0,3,3,6,20.0,1,0.0,1594.0,1614.0,GasA,5,Y,SBrkr,1614,0,0,1614,0.0,0.0,2,0,3,1,4.0,7,8.0,0,0,Attchd,2005.0,2,3.0,865.0,3,3,3,144,59,0,0,0,0,0,0,NA,0,7,2006,New,Partial,221500.0,3228.0,2.0,1,0
778,20,RL,100.0,13350,Pave,NA,3,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1974,1974,Hip,CompShg,HdBoard,Plywood,Unknown,0.0,3,3,CBlock,3.0,3,1,5,762.0,1,0.0,102.0,864.0,GasA,3,Y,SBrkr,894,0,0,894,1.0,0.0,1,0,3,1,3.0,5,8.0,1,2,Attchd,1974.0,1,2.0,440.0,3,3,3,241,0,0,0,0,0,0,3,NA,0,6,2006,WD,Normal,142500.0,1758.0,2.0,32,32
779,90,RH,60.0,8400,Pave,NA,4,Lvl,AllPub,Inside,3,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,3,3,Slab,,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,Y,SBrkr,2020,0,0,2020,0.0,0.0,2,0,4,2,3.0,10,8.0,2,3,Detchd,1977.0,1,2.0,630.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,10,2007,WD,Normal,144000.0,2020.0,2.0,30,30
780,90,RL,78.0,10530,Pave,NA,4,Lvl,AllPub,Inside,3,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,3,3,CBlock,4.0,3,4,6,975.0,1,0.0,0.0,975.0,GasA,3,Y,SBrkr,1004,0,0,1004,1.0,0.0,1,0,2,1,3.0,4,8.0,0,0,Attchd,1977.0,1,2.0,504.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,5,2006,WD,Normal,135000.0,1979.0,2.0,29,29
781,20,RL,63.0,7875,Pave,NA,4,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,3,3,PConc,4.0,4,1,1,0.0,1,0.0,1237.0,1237.0,GasA,4,Y,SBrkr,1253,0,0,1253,0.0,0.0,2,0,3,1,3.0,6,8.0,1,3,Attchd,1995.0,3,2.0,402.0,3,3,3,220,21,0,0,0,0,0,0,NA,0,6,2007,WD,Normal,176000.0,2490.0,2.0,12,11
782,60,RL,65.0,7153,Pave,NA,4,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,4,4,PConc,4.0,3,1,5,387.0,1,0.0,374.0,761.0,GasA,5,Y,SBrkr,810,793,0,1603,0.0,0.0,2,1,3,1,4.0,7,8.0,0,0,Attchd,1992.0,2,2.0,484.0,3,3,3,0,124,0,0,0,0,0,0,NA,0,7,2006,WD,Normal,175900.0,2364.0,2.5,14,14
783,20,RL,67.0,16285,Pave,NA,2,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,4,3,PConc,4.0,3,1,1,0.0,1,0.0,1413.0,1413.0,GasA,5,Y,SBrkr,1430,0,0,1430,0.0,0.0,2,0,3,1,4.0,6,8.0,0,0,Attchd,2001.0,2,2.0,605.0,3,3,3,0,33,0,0,0,0,0,0,NA,0,6,2009,WD,Normal,187100.0,2843.0,2.0,8,7
784,85,RL,,9101,Pave,NA,3,Lvl,AllPub,Corner,3,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,3,4,PConc,4.0,3,3,6,1097.0,1,0.0,0.0,1097.0,GasA,5,Y,SBrkr,1110,0,0,1110,1.0,0.0,1,0,1,1,4.0,4,8.0,1,3,Attchd,1978.0,3,2.0,602.0,3,3,3,303,30,0,0,0,0,0,0,NA,0,7,2009,WD,Normal,165500.0,2207.0,2.0,31,31
785,75,RM,35.0,6300,Pave,Grvl,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,Unknown,0.0,3,3,CBlock,3.0,3,1,1,0.0,1,0.0,742.0,742.0,GasA,5,Y,SBrkr,742,742,0,1484,0.0,0.0,2,0,3,1,3.0,9,8.0,1,4,NA,,0,0.0,0.0,0,0,3,0,291,134,0,0,0,0,0,NA,0,6,2008,WD,Normal,128000.0,2226.0,2.0,94,7
786,20,RL,,9790,Pave,NA,4,Lvl,AllPub,Inside,3,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,Unknown,0.0,3,3,CBlock,3.0,3,1,3,251.0,2,630.0,491.0,1372.0,GasA,3,Y,SBrkr,1342,0,0,1342,0.0,0.0,2,0,3,1,3.0,7,8.0,1,4,Attchd,1967.0,1,2.0,457.0,3,3,3,0,0,0,0,197,0,0,0,NA,0,9,2009,WD,Normal,161500.0,2714.0,2.0,42,42
787,50,RM,60.0,10800,Pave,NA,4,Lvl,AllPub,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,Unknown,0.0,3,4,PConc,2.0,3,1,2,686.0,1,0.0,0.0,686.0,GasA,3,Y,SBrkr,966,686,0,1652,1.0,0.0,2,0,4,1,3.0,7,8.0,0,0,Detchd,1961.0,1,1.0,416.0,3,3,3,0,0,196,0,0,0,0,0,Shed,1200,6,2010,WD,Normal,139000.0,2338.0,3.0,95,60
788,60,RL,76.0,10142,Pave,NA,3,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,4,3,PConc,4.0,3,1,6,656.0,1,0.0,300.0,956.0,GasA,5,Y,SBrkr,956,1128,0,2084,1.0,0.0,2,1,4,1,4.0,8,8.0,0,0,BuiltIn,2004.0,2,2.0,618.0,3,3,3,0,45,0,0,0,0,0,0,NA,0,1,2010,WD,Normal,233000.0,3040.0,3.5,6,6
789,20,RM,50.0,6000,Pave,NA,4,Lvl,AllPub,Corner,3,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,Unknown,0.0,3,3,CBlock,3.0,3,1,1,0.0,1,0.0,901.0,901.0,GasA,5,Y,SBrkr,901,0,0,901,0.0,0.0,1,0,2,1,3.0,4,8.0,0,0,Detchd,1954.0,1,1.0,281.0,2,3,3,0,0,0,0,0,0,0,0,NA,0,8,2008,WD,Normal,107900.0,1802.0,1.0,54,8
790,60,RL,,12205,Pave,NA,3,Low,AllPub,Inside,3,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,3,3,CBlock,3.0,2,4,2,568.0,1,0.0,264.0,832.0,GasA,4,Y,SBrkr,976,1111,0,2087,0.0,0.0,2,1,5,1,4.0,9,8.0,0,0,Attchd,1966.0,3,2.0,444.0,3,3,3,133,168,0,0,0,0,0,0,NA,0,7,2007,WD,Normal,187500.0,2919.0,2.5,41,0
791,120,RL,43.0,3182,Pave,NA,4,Lvl,AllPub,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,4,3,PConc,4.0,3,1,6,16.0,1,0.0,1129.0,1145.0,GasA,5,Y,SBrkr,1145,0,0,1145,0.0,0.0,2,0,2,1,4.0,5,8.0,1,4,Attchd,2005.0,3,2.0,397.0,3,3,3,100,16,0,0,0,0,0,0,NA,0,9,2009,WD,Normal,160200.0,2290.0,2.0,4,3
792,80,RL,,11333,Pave,NA,3,Lvl,AllPub,Corner,3,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,Unknown,0.0,3,3,PConc,4.0,3,3,5,539.0,1,0.0,490.0,1029.0,GasA,3,Y,SBrkr,1062,0,0,1062,1.0,0.0,1,0,3,1,3.0,5,8.0,2,3,Attchd,1976.0,2,2.0,539.0,3,3,3,120,0,0,0,0,0,0,0,NA,0,5,2007,WD,Normal,146800.0,2091.0,2.0,31,31
793,60,RL,92.0,9920,Pave,NA,3,Lvl,AllPub,CulDSac,3,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,Unknown,0.0,4,3,PConc,4.0,3,3,6,862.0,1,0.0,255.0,1117.0,GasA,5,Y,SBrkr,1127,886,0,2013,1.0,0.0,2,1,3,1,3.0,8,8.0,1,3,Attchd,1997.0,1,2.0,455.0,3,3,3,180,130,0,0,0,0,0,0,NA,0,6,2007,WD,Normal,269790.0,3130.0,3.5,11,10
794,20,RL,76.0,9158,Pave,NA,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,4,3,PConc,4.0,3,3,1,0.0,1,0.0,1496.0,1496.0,GasA,5,Y,SBrkr,1496,0,0,1496,0.0,0.0,2,0,3,1,4.0,7,8.0,0,0,Attchd,2007.0,3,2.0,474.0,3,3,3,168,130,0,0,0,0,0,0,NA,0,6,2007,New,Partial,225000.0,2992.0,2.0,0,0
795,60,RL,,10832,Pave,NA,3,Lvl,AllPub,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,Unknown,0.0,4,3,PConc,4.0,3,1,1,0.0,1,0.0,712.0,712.0,GasA,5,Y,SBrkr,1086,809,0,1895,0.0,0.0,2,1,3,1,4.0,7,8.0,1,3,Attchd,1994.0,3,2.0,409.0,3,3,3,143,46,0,0,0,0,0,0,Shed,500,10,2008,WD,Normal,194500.0,2607.0,2.5,14,12
796,60,RL,70.0,8400,Pave,NA,4,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,3,3,CBlock,4.0,3,1,1,0.0,1,0.0,650.0,650.0,GasA,3,Y,SBrkr,888,676,0,1564,0.0,0.0,2,1,3,1,3.0,7,8.0,1,3,Attchd,1980.0,1,2.0,476.0,3,3,3,0,50,0,0,204,0,0,3,NA,0,4,2010,WD,Normal,171000.0,2214.0,2.5,30,29
797,20,RL,71.0,8197,Pave,NA,4,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,3,3,CBlock,3.0,3,1,1,0.0,1,0.0,660.0,660.0,GasA,5,Y,SBrkr,1285,0,0,1285,0.0,0.0,1,1,3,1,3.0,7,8.0,1,3,Attchd,1977.0,2,2.0,528.0,3,3,3,138,0,0,0,0,0,0,3,NA,0,4,2007,WD,Normal,143500.0,1945.0,1.5,30,30
798,20,RL,57.0,7677,Pave,NA,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,3,3,CBlock,3.0,3,1,4,570.0,1,0.0,203.0,773.0,GasA,4,Y,SBrkr,773,0,0,773,0.0,0.0,1,0,2,1,3.0,4,8.0,0,0,Attchd,1953.0,1,1.0,240.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,4,2008,WD,Abnorml,110000.0,1546.0,1.0,55,55
799,60,RL,104.0,13518,Pave,NA,4,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,5,3,PConc,5.0,3,1,1,0.0,1,0.0,1926.0,1926.0,GasA,5,Y,SBrkr,1966,1174,0,3140,0.0,0.0,3,1,4,1,5.0,11,8.0,2,4,BuiltIn,2009.0,3,3.0,820.0,3,3,3,144,78,0,0,0,0,0,0,NA,0,7,2009,New,Partial,485000.0,5066.0,3.5,1,0
800,50,RL,60.0,7200,Pave,NA,4,Lvl,AllPub,Corner,3,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,3,3,BrkTil,4.0,3,1,5,569.0,1,0.0,162.0,731.0,GasA,5,Y,SBrkr,981,787,0,1768,1.0,0.0,1,1,3,1,4.0,7,8.0,2,3,Detchd,1939.0,1,1.0,240.0,3,3,3,0,0,264,0,0,0,0,3,NA,0,6,2007,WD,Normal,175000.0,2499.0,2.5,70,57
801,60,RL,79.0,12798,Pave,NA,3,HLS,AllPub,Inside,2,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,3,3,PConc,4.0,3,4,6,462.0,1,0.0,154.0,616.0,GasA,4,Y,SBrkr,616,1072,0,1688,1.0,0.0,2,1,4,1,4.0,8,8.0,0,0,Attchd,1997.0,2,2.0,603.0,3,3,3,403,114,185,0,0,0,0,0,Shed,400,5,2008,WD,Normal,200000.0,2304.0,3.5,11,11
802,30,RM,40.0,4800,Pave,NA,4,Lvl,AllPub,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,Unknown,0.0,3,3,CBlock,3.0,3,1,2,197.0,1,0.0,999.0,1196.0,GasA,5,Y,FuseA,1196,0,0,1196,1.0,0.0,1,0,2,1,3.0,5,8.0,0,0,Detchd,1957.0,1,2.0,440.0,3,3,3,0,0,0,0,0,0,0,0,NA,0,7,2007,WD,Normal,109900.0,2392.0,2.0,91,17
803,60,RL,63.0,8199,Pave,NA,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,Unknown,0.0,4,3,PConc,4.0,3,3,6,648.0,1,0.0,80.0,728.0,GasA,5,Y,SBrkr,728,728,0,1456,1.0,0.0,2,1,3,1,4.0,7,8.0,1,4,Attchd,2005.0,3,2.0,410.0,3,3,3,36,18,0,0,0,0,0,0,NA,0,10,2008,WD,Normal,189000.0,2184.0,3.5,3,3
804,60,RL,107.0,13891,Pave,NA,4,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,5,3,PConc,5.0,3,4,1,0.0,1,0.0,1734.0,1734.0,GasA,5,Y,SBrkr,1734,1088,0,2822,0.0,0.0,3,1,4,1,5.0,12,8.0,1,4,BuiltIn,2009.0,2,3.0,1020.0,3,3,3,52,170,0,0,192,0,0,0,NA,0,1,2009,New,Partial,582933.0,4556.0,3.5,1,0
805,20,RL,75.0,9000,Pave,NA,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,Unknown,0.0,3,3,CBlock,3.0,3,1,2,812.0,1,0.0,124.0,936.0,GasA,3,Y,SBrkr,1128,0,0,1128,0.0,0.0,1,0,2,1,3.0,5,7.0,0,0,Attchd,1954.0,1,1.0,286.0,3,3,3,0,0,0,0,0,0,0,2,NA,0,6,2006,WD,Family,118000.0,2064.0,1.0,52,52
806,20,RL,91.0,12274,Pave,NA,3,Lvl,AllPub,FR2,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,4,3,PConc,4.0,3,1,1,0.0,1,0.0,1417.0,1417.0,GasA,5,Y,SBrkr,1428,0,0,1428,0.0,0.0,2,0,3,1,5.0,6,8.0,0,0,Attchd,2008.0,2,2.0,554.0,3,3,3,0,60,0,0,0,0,0,0,NA,0,7,2008,New,Partial,227680.0,2845.0,2.0,0,0
807,80,RL,75.0,9750,Pave,NA,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,3,3,PConc,3.0,3,3,5,400.0,3,480.0,100.0,980.0,GasA,4,Y,SBrkr,980,0,0,980,0.0,0.0,2,0,3,1,3.0,6,8.0,0,0,Attchd,1967.0,3,1.0,384.0,3,3,3,68,0,0,0,0,0,0,0,NA,0,10,2006,WD,Normal,135500.0,1960.0,2.0,39,39
808,70,RL,144.0,21384,Pave,NA,4,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,Unknown,0.0,3,3,CBlock,3.0,3,4,6,1309.0,1,0.0,15.0,1324.0,GasA,5,Y,SBrkr,1072,504,0,1576,2.0,0.0,1,1,3,1,4.0,6,8.0,1,3,Attchd,1923.0,2,2.0,528.0,3,3,3,0,312,0,0,0,0,0,0,NA,0,5,2009,WD,Normal,223500.0,2900.0,3.5,86,5
809,80,RL,85.0,13400,Pave,NA,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,3,3,CBlock,3.0,3,3,5,516.0,4,128.0,380.0,1024.0,GasA,3,Y,SBrkr,1086,0,0,1086,1.0,0.0,1,0,3,1,3.0,6,8.0,1,4,Attchd,1966.0,2,2.0,484.0,3,3,3,0,0,0,0,0,0,0,2,NA,0,6,2006,WD,Normal,159950.0,2110.0,2.0,40,40
810,75,RM,90.0,8100,Pave,NA,4,Lvl,AllPub,Corner,3,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,Unknown,0.0,3,3,PConc,3.0,3,1,1,0.0,1,0.0,849.0,849.0,GasA,3,N,FuseA,1075,1063,0,2138,0.0,0.0,2,0,2,3,3.0,11,8.0,0,0,Detchd,1910.0,1,2.0,360.0,2,1,1,40,156,0,0,0,0,0,3,NA,0,11,2009,WD,Normal,106000.0,2987.0,2.0,111,44
811,20,RL,78.0,10140,Pave,NA,4,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,3,3,CBlock,3.0,3,1,5,663.0,2,377.0,0.0,1040.0,GasA,2,Y,SBrkr,1309,0,0,1309,1.0,0.0,1,1,3,1,4.0,5,8.0,1,2,Attchd,1974.0,2,2.0,484.0,3,3,3,265,0,0,0,0,648,1,4,NA,0,1,2006,WD,Normal,181000.0,2349.0,2.5,32,7
812,120,RM,,4438,Pave,NA,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,4,3,PConc,4.0,3,4,6,662.0,1,0.0,186.0,848.0,GasA,5,Y,SBrkr,848,0,0,848,1.0,0.0,1,0,1,1,4.0,4,8.0,1,4,Attchd,2004.0,3,2.0,420.0,3,3,3,140,0,0,0,0,0,0,0,NA,0,6,2008,ConLD,Normal,144500.0,1696.0,2.0,4,4
813,20,C (all),66.0,8712,Grvl,NA,4,Bnk,AllPub,Inside,2,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,Unknown,0.0,2,3,CBlock,3.0,3,3,1,0.0,1,0.0,540.0,540.0,GasA,3,N,FuseA,1044,0,0,1044,0.0,0.0,1,0,2,1,2.0,4,8.0,0,0,Basment,1952.0,1,2.0,504.0,3,3,1,0,0,0,0,0,0,0,0,Shed,54,6,2010,WD,Alloca,55993.0,1584.0,1.0,58,58
814,20,RL,75.0,9750,Pave,NA,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,3,3,CBlock,3.0,3,1,3,608.0,1,0.0,834.0,1442.0,GasA,4,Y,SBrkr,1442,0,0,1442,0.0,0.0,1,1,4,1,3.0,7,8.0,0,0,Attchd,1958.0,2,1.0,301.0,3,3,3,0,0,275,0,0,0,0,0,Shed,500,4,2007,COD,Normal,157900.0,2884.0,1.5,49,49
815,50,RL,45.0,8248,Pave,Grvl,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,Unknown,0.0,3,3,BrkTil,3.0,3,1,1,0.0,1,0.0,686.0,686.0,GasW,4,Y,SBrkr,686,564,0,1250,0.0,1.0,1,1,3,1,2.0,7,8.0,0,0,Detchd,1955.0,1,1.0,280.0,3,3,2,207,0,96,0,0,0,0,0,NA,0,7,2006,WD,Normal,116000.0,1936.0,2.0,88,56
816,20,RL,48.0,12137,Pave,NA,2,Lvl,AllPub,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,3,3,PConc,4.0,3,1,1,0.0,1,0.0,1649.0,1649.0,GasA,5,Y,SBrkr,1661,0,0,1661,0.0,0.0,2,0,3,1,4.0,6,8.0,0,0,Attchd,1998.0,2,2.0,598.0,3,3,3,0,34,0,0,0,0,0,0,NA,0,5,2010,WD,Normal,224900.0,3310.0,2.0,12,12
817,20,RL,,11425,Pave,NA,3,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,BrkFace,Unknown,0.0,3,3,CBlock,3.0,3,1,4,486.0,1,0.0,522.0,1008.0,GasA,4,Y,SBrkr,1008,0,0,1008,0.0,0.0,1,0,2,1,3.0,4,8.0,1,4,Attchd,1954.0,2,1.0,275.0,3,3,3,0,0,120,0,0,0,0,0,NA,0,7,2006,WD,Normal,137000.0,2016.0,1.0,52,52
818,20,RL,,13265,Pave,NA,3,Lvl,AllPub,CulDSac,3,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,4,3,PConc,4.0,3,1,6,1218.0,1,0.0,350.0,1568.0,GasA,5,Y,SBrkr,1689,0,0,1689,1.0,0.0,2,0,3,1,4.0,7,8.0,2,4,Attchd,2002.0,2,3.0,857.0,3,3,3,150,59,0,0,0,0,0,0,NA,0,7,2008,WD,Normal,271000.0,3257.0,3.0,6,6
819,80,RL,80.0,8816,Pave,NA,4,Lvl,AllPub,Inside,3,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,3,3,CBlock,3.0,3,3,6,504.0,1,0.0,506.0,1010.0,GasA,4,Y,SBrkr,1052,0,0,1052,1.0,0.0,1,0,3,1,3.0,6,8.0,0,0,Attchd,1971.0,1,2.0,440.0,3,3,3,0,0,0,0,0,0,0,3,NA,0,6,2010,WD,Normal,155000.0,2062.0,2.0,39,39
820,120,RL,44.0,6371,Pave,NA,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,4,3,PConc,4.0,3,2,6,733.0,1,0.0,625.0,1358.0,GasA,5,Y,SBrkr,1358,0,0,1358,1.0,0.0,2,0,2,1,4.0,6,8.0,1,4,Attchd,2010.0,2,2.0,484.0,3,3,3,192,35,0,0,0,0,0,0,NA,0,6,2010,New,Partial,224000.0,2716.0,3.0,1,0
821,60,RL,72.0,7226,Pave,NA,3,Lvl,AllPub,CulDSac,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,4,3,PConc,4.0,3,1,1,0.0,1,0.0,798.0,798.0,GasA,5,Y,SBrkr,798,842,0,1640,0.0,0.0,2,1,3,1,4.0,6,8.0,0,0,Attchd,2003.0,2,2.0,595.0,3,3,3,0,45,0,0,0,0,0,0,NA,0,6,2008,WD,Normal,183000.0,2438.0,2.5,5,5
822,20,RM,60.0,6000,Pave,Pave,4,Bnk,AllPub,Inside,2,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,Unknown,0.0,2,3,CBlock,2.0,3,1,1,0.0,1,0.0,936.0,936.0,GasA,3,N,SBrkr,936,0,0,936,0.0,0.0,1,0,2,1,3.0,4,6.0,0,0,Detchd,1974.0,1,2.0,576.0,3,3,3,0,32,112,0,0,0,0,0,NA,0,2,2009,WD,Normal,93000.0,1872.0,1.0,56,56
823,60,RL,,12394,Pave,NA,3,Lvl,AllPub,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,4,3,PConc,4.0,3,4,1,0.0,1,0.0,847.0,847.0,GasA,5,Y,SBrkr,847,886,0,1733,0.0,0.0,2,1,3,1,4.0,7,8.0,1,4,BuiltIn,2003.0,3,2.0,433.0,3,3,3,100,48,0,0,0,0,0,0,NA,0,10,2007,WD,Family,225000.0,2580.0,2.5,4,4
824,50,RL,60.0,9900,Pave,NA,4,Lvl,AllPub,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,3,3,BrkTil,3.0,3,1,1,0.0,1,0.0,778.0,778.0,GasA,3,Y,SBrkr,944,545,0,1489,0.0,0.0,2,0,3,1,3.0,7,8.0,1,4,Detchd,1940.0,1,1.0,240.0,3,3,3,335,0,0,0,0,0,0,2,NA,0,7,2009,WD,Normal,139500.0,2267.0,2.0,69,59
825,20,FV,81.0,11216,Pave,NA,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Unknown,0.0,4,3,PConc,4.0,4,1,1,0.0,1,0.0,1489.0,1489.0,GasA,5,Y,SBrkr,1489,0,0,1489,0.0,0.0,2,0,3,1,4.0,7,8.0,1,4,Attchd,2006.0,2,2.0,776.0,3,3,3,0,140,0,0,0,0,0,0,NA,0,6,2006,New,Partial,232600.0,2978.0,2.0,0,0
